,Date ,Max_score,1,2,3,4,5,6,7,8,9,10,,1,2,3,4,5,6,7,8,9,10,,Average
,2,518,219,192,209,209,192,178,155,216,194,219,,0.422779922779923,0.370656370656371,0.403474903474903,0.403474903474903,0.370656370656371,0.343629343629344,0.299227799227799,0.416988416988417,0.374517374517374,0.422779922779923,,0.382818532818533
,3,730,457,457,438,451,390,438,438,336,451,438,,0.626027397260274,0.626027397260274,0.6,0.617808219178082,0.534246575342466,0.6,0.6,0.46027397260274,0.617808219178082,0.6,,0.588219178082192
,4,526,235,332,342,263,233,342,342,344,342,346,,0.446768060836502,0.631178707224335,0.650190114068441,0.5,0.442965779467681,0.650190114068441,0.650190114068441,0.653992395437262,0.650190114068441,0.657794676806084,,0.593346007604563
,5,623,415,387,397,363,415,397,392,397,415,368,,0.666131621187801,0.621187800963082,0.637239165329053,0.582664526484751,0.666131621187801,0.637239165329053,0.629213483146067,0.637239165329053,0.666131621187801,0.590690208667737,,0.63338683788122
,6,694,267,272,310,315,316,267,269,324,218,218,,0.384726224783862,0.39193083573487,0.446685878962536,0.453890489913545,0.455331412103746,0.384726224783862,0.387608069164265,0.46685878962536,0.314121037463977,0.314121037463977,,0.4
,7,639,408,379,402,393,383,419,393,402,402,358,,0.63849765258216,0.593114241001565,0.629107981220657,0.615023474178404,0.599374021909233,0.655712050078247,0.615023474178404,0.629107981220657,0.629107981220657,0.560250391236307,,0.616431924882629
,8,748,530,530,420,545,530,451,451,460,451,401,,0.70855614973262,0.70855614973262,0.561497326203209,0.728609625668449,0.70855614973262,0.602941176470588,0.602941176470588,0.614973262032086,0.602941176470588,0.536096256684492,,0.637566844919786
,9,708,368,397,397,327,397,376,382,320,409,397,,0.519774011299435,0.560734463276836,0.560734463276836,0.461864406779661,0.560734463276836,0.531073446327684,0.53954802259887,0.451977401129944,0.577683615819209,0.560734463276836,,0.532485875706215
,10,571,247,344,340,344,336,340,247,340,361,315,,0.432574430823117,0.602451838879159,0.595446584938704,0.602451838879159,0.588441330998249,0.595446584938704,0.432574430823117,0.595446584938704,0.632224168126095,0.551663747810858,,0.562872154115587
,11,568,437,365,399,435,361,365,399,371,380,365,,0.769366197183099,0.642605633802817,0.702464788732394,0.765845070422535,0.63556338028169,0.642605633802817,0.702464788732394,0.653169014084507,0.669014084507042,0.642605633802817,,0.682570422535211
,12,540,335,361,368,368,368,361,369,265,368,265,,0.62037037037037,0.668518518518519,0.681481481481481,0.681481481481481,0.681481481481481,0.668518518518519,0.683333333333333,0.490740740740741,0.681481481481481,0.490740740740741,,0.634814814814815
,13,591,403,418,383,383,403,366,403,418,336,372,,0.681895093062606,0.707275803722504,0.648054145516074,0.648054145516074,0.681895093062606,0.619289340101523,0.681895093062606,0.707275803722504,0.568527918781726,0.629441624365482,,0.657360406091371
,14,579,346,425,390,390,398,425,346,382,400,353,,0.597582037996546,0.734024179620034,0.673575129533679,0.673575129533679,0.687392055267703,0.734024179620034,0.597582037996546,0.659758203799655,0.690846286701209,0.609671848013817,,0.66580310880829
,15,533,464,448,419,419,475,448,425,376,426,454,,0.870544090056285,0.840525328330206,0.786116322701689,0.786116322701689,0.891181988742964,0.840525328330206,0.797373358348968,0.705440900562852,0.799249530956848,0.851782363977486,,0.816885553470919
October month,16,488,309,298,241,305,295,300,298,284,284,295,,0.633196721311475,0.610655737704918,0.493852459016394,0.625,0.604508196721311,0.614754098360656,0.610655737704918,0.581967213114754,0.581967213114754,0.604508196721311,,0.596106557377049
,17,595,448,447,454,385,437,447,456,485,413,437,,0.752941176470588,0.751260504201681,0.763025210084034,0.647058823529412,0.734453781512605,0.751260504201681,0.766386554621849,0.815126050420168,0.694117647058823,0.734453781512605,,0.741008403361345
,18,599,317,350,289,392,370,354,359,359,349,289,,0.529215358931553,0.584307178631052,0.482470784641069,0.654424040066778,0.617696160267112,0.590984974958264,0.599332220367279,0.599332220367279,0.582637729549249,0.482470784641069,,0.57228714524207
,19,461,325,316,299,340,314,342,299,343,343,342,,0.704989154013015,0.685466377440347,0.648590021691974,0.737527114967462,0.681127982646421,0.741865509761388,0.648590021691974,0.744034707158351,0.744034707158351,0.741865509761388,,0.707809110629067
,20,581,395,381,374,269,414,387,414,374,374,387,,0.67986230636833,0.655765920826162,0.643717728055077,0.462994836488812,0.712564543889845,0.666092943201377,0.712564543889845,0.643717728055077,0.643717728055077,0.666092943201377,,0.648709122203098
,21,403,184,207,148,178,221,164,184,213,148,174,,0.456575682382134,0.513647642679901,0.367245657568238,0.441687344913151,0.548387096774194,0.406947890818859,0.456575682382134,0.528535980148883,0.367245657568238,0.431761786600496,,0.451861042183623
,22,566,319,359,359,348,361,359,361,234,361,319,,0.563604240282686,0.634275618374558,0.634275618374558,0.614840989399293,0.637809187279152,0.634275618374558,0.637809187279152,0.413427561837456,0.637809187279152,0.563604240282686,,0.597173144876325
